latitude	longitude	gender resp	age	yearsset	timesttelement	Head_Household	gender_if_no	age HHH if no	marital	hh_women	hh_girls	hh_men	hh_boys	hh_childrenG	hh_childrenB	hh_total	educ	employment	selfemploment	primaryincome	sourcefromwho	incomerange	residency	flee_reason	period	disp_times	urban_rural	disabled	disability	disabled_hh	otherdisability	ccm	ccm_received	ccm_training	hum_interventions	infrastructure	nameofinfrastructure	psn_support	gov_committees	complaint_mech	ways_CFM	inaddressed	receivedfeedback	CFW_efficient	explaineff	spaces	spaces2	nfi	lastreceived	nfi_needs	nfi_access	nfi_safe	nfi_items None	nfi_items Plastic Sheets	nfi_items Nylon/Rubber Rope	nfi_items Bamboo poles	nfi_items Mosquito Net	nfi_items Blanket	nfi_items Kanga	nfi_items Sleeping Mat	nfi_items Solar Lamp	nfi_items Other	items_other	nfi_enough	nfi_enough2	emerg_shelter	cash	cash_type	cash_pay	cash_months	awareness_sess	cash_benef	cash_usage No cash received	cash_usage Buy food	cash_usage Pay debts	cash_usage Buy clothes	cash_usage Buy medicine	cash_usage Buy water	cash_usage Buy fuel	cash_usage Buy cooking gas	cash_usage School fees, uniform and school material	cash_usage Open a business	cash_usage Buy livestock	cash_usage Buy agricultural inputs (seeds, tools, fodder, fertilizer etc.)	cash_usage Savings	cash_usage Transport	cash_usage Pay rent, shelter	cash_usage Gift to neighbour or relative	bdnc	accomm	tenure_doc	agreement Oral agreement  	agreement Title deed	agreement Rental agreement	agreement O?cial letter of ownership	agreement Uno?cial letter of ownership	agreement O?cial letter of rental	agreement Uno?cial letter of rental	agreement Local authority permit	agreement Don't know	agreement Other	agreement_other	disputes	disputes_resolver	dispute_resolved	watersource	watersource_duration_a	wells	water_pay	water_treatment	borehole_rehab	water_access	rehab_effect	water_sensitization	toilet	handwash	soap	separate	sensitization	hygene_prom	handwash_times Before preparing meals	handwash_times Before serving food	handwash_times Before eating	handwash_times Before feeding a baby	handwash_times After cleaning the baby of the feaces	handwash_times After using the toilet	handwash_times After handling garbage	handwash_times After playing with children	handwash_why	handwash_item	latrine_use	hygiene_activities	wash_nfi	mhm	soap2	mhm_training	hygiene_messages	hygiene_awareness	clinic	clinic_access	clinic_satisfaction	mh_services Psychological First Aid	mh_services Counselling	mh_services Support Groups	mh_services Referral	well-being	cb_training Psychological first aid	cb_training Basic counselling	cb_training Group facilitation, mindfulness, and animation of socio-relational	cb_training Cultural and creative and arts-based activities	cb_training Sports and play	cb_training Non-formal education	ctds	basicknowledge_improvement	targeted_ass	gbv_campaigns	campaigns No message received	campaigns Drama	campaigns Door-to-door visits	campaigns Community discussions	campaigns Radio talk shows	campaigns Other	knowledge_increase	wgfs	wgfs_benefit	perception1	perception2	perception3	perception4	perception5	recommandation	remarks	county	payam	boma	village	lastrehabwhen	lastrehabwho	incomepermember	gender HHH	age HHH
9.3337556	29.795353	Female	33	9	0	Yes	0	0	Widowed	3	2	4	1	1	1	12	Completed secondary	Self employed	Sell clothes	Aid	WFP,WHH	1000	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	No	0	Yes	Solar lamp, sleeping mat , blanket, buckets,	No	Yes	Yes	Bathroom, Latrine, Water Tap	Yes	Yes	Yes		Yes	Yes	Yes	0	Yes	0	Yes	More than 2 years ago	Yes	Yes	Yes	0	1	1	1	0	0	0	0	1	0	0	No	Items received not enough	Yes	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Registered IDP	Yes	IDP committee members	No	Public tap/standpipe	3	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	None/Nothing	Yes	Communal latrine	Yes	Yes	No	Yes	Yes	1	1	1	1	0	1	0	0	To reduces spread/ transmission of disease	With water and ash	Yes	Yes	Yes	No	Yes	No	Yes	Yes	Yes	Yes	Satisfied	1	0	1	1	Significantly increased	1	1	0	1	0	1	Yes	Significantly increased	No	Yes	0	0	1	0	1	0	Significantly increased	No	0	Significantly increased	Significantly increased	Slightly increased	Slightly increased	Significantly increased	We are in real emergency situation I want I IOM to fulfill all service demand by IDP population in this camp,	The respondent is aware of the services and essential needs they demand from the agency operating I this Camp.	Bentiu	Panhiany	Sector 4	Block 5	1 month ago	IOM	83.3333333333333	Female	33
9.3337711	29.7947552	Female	25	8	0	Yes	0	0	Married	3	3	4	2	4	5	21	Completed secondary	Employed	0	Aid	WFP,WHH	1500	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Rural	No	0	No	0	Yes	Buckets, door, sleeping mat blanket	No	No	Yes	Bathroom, Latrine, Water Tap	No	No	Yes		Yes	Yes	Yes	0	No	Churches, schools	Yes	More than 1 year ago	Yes	Yes	Yes	0	1	1	1	1	1	0	0	1	0	0	No	Items not enough for shelter requirements	Yes	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Registered IDP, Shelter number	No	0	0	Public tap/standpipe	6	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	None/Nothing	Yes	Communal latrine	Yes	Yes	No	Yes	Yes	1	1	1	1	0	1	0	1	To reduces spread/ transmission of disease	With water and soap	Yes	No	Yes	No	Yes	No	Yes	Yes	No	No	0	0	1	1	0	Significantly increased	1	1	0	0	0	1	Yes	Significantly increased	No	Yes	0	0	0	1	1	0	Significantly increased	No	0	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	The service offer by agencies are decreased since 2019, the small service we are getting are only the food and infrastructure service only,	Only small service remain in the camp are healthcare services, food ratio and infrastructure service are only base respondent knowledge,	Bentiu	Panhiany	Sector 4	Block 5	1 month ago	IOM	71.4285714285714	Female	25
9.3338027	29.7945888	Female	40	8	0	Yes	0	0	Married	2	2	2	2	3	1	12	Some Primary	Self employed	Charcoal seller	Aid	WFP,WHH	1000	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Rural	No	0	Yes	Lame	Yes	Spoons, bucket, sleeping mat	No	No	Yes	Bathroom, Latrine, Water Tap	Yes	Yes	Yes	NA(mentioned a complain instead)	Yes	Yes	Yes	0	No	Churches, schools	Yes	More than 1 year ago	Yes	Yes	Yes	0	1	1	1	0	0	0	0	0	0	0	No	Items not enough for shelter requirements	Yes	Yes	Unconditional cash	600	More than 6 months	Yes	Yes	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Registered IDP	Yes	IDP committee members	No	Public tap/standpipe	3	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	None/Nothing	Yes	Communal latrine	No	0	No	Yes	Yes	1	1	1	1	1	1	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	No	Yes	No	Yes	No	Yes	No	No	No	0	0	1	0	0	Significantly increased	0	1	0	1	0	1	Yes	Significantly increased	Yes	Yes	0	0	1	0	1	0	Significantly increased	Yes	Highly beneficial	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Slightly increased	The respondent aid given by agencies are not enough since flood is worsening situation	The respondent is aware with services but they not enough	Bentiu	Panhiany	Sector 4	Block 5	1 month ago	IOM	83.3333333333333	Female	40
9.3307227	29.7956135	Male	48	7	0	Yes	0	0	Married	0	0	4	0	0	0	4	Some secondary	Unemployed	0	Aid	WFP,WHH	1	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Rural	No	0	No	0	No	0	No	Yes	Yes	Bathroom, Latrine	Yes	No	Yes		No	0	Yes	0	Yes	0	Yes	Between 3 to 6 months	Yes	Yes	Yes	0	1	1	1	0	0	0	0	1	0	0	Yes	0	Yes	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Registered IDP	No	0	0	Public tap/standpipe	2	1 well	0.0	Chlorination or Aquatabs	No	0	0	No	Communal latrine	Yes	No	No	No	No	1	1	1	1	0	1	0	0	To be healthy	With water and soap	Yes	No	Yes	No	Yes	No	No	No	No	No	0	0	1	1	0	Don't know	0	1	0	0	0	0	No	0	No	Yes	0	0	0	1	1	0	Significantly increased	No	0	Slightly increased	Slightly increased	Slightly increased	Significantly increased	Slightly increased	The respondent is well informed for services in the camp but with less attented to the services,	The SE vices are known to the respondent but he doesn't attented any services session	Bentiu	Panhiany	Sector 5	Block 1	1 month ago	IOM	0.25	Male	48
9.3308146	29.7953957	Female	21	9	0	Yes	0	0	Married	2	2	4	2	3	3	16	Some university	Unemployed	0	Aid	WFP,WHH	1	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Rural	No	0	Yes	Blind and old	Yes	Soap, jerrican	No	No	Yes	Bathroom, Latrine	No	No	Yes		Yes	Yes	Yes	0	Yes	0	Yes	More than 2 years ago	Yes	Yes	Yes	0	1	1	1	0	0	0	0	0	0	0	No	Items not enough for shelter requirements	Yes	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Registered IDP, Shelter number	No	0	0	Public tap/standpipe	2	1 well	100.0	Chlorination or Aquatabs	No	0	0	Yes	Communal latrine	No	0	No	Yes	Yes	1	1	1	1	1	1	1	0	To be healthy	With water and soap	Yes	No	No	No	Yes	No	Yes	No	Yes	Yes	Satisfied	1	1	0	0	Slightly increased	1	1	0	1	0	0	No	0	No	No	1	0	0	0	0	0	0	No	0	Significantly increased	Slightly increased	Slightly increased	Significantly increased	Significantly increased	Services the community getting are not enough include the water and food,	The service are not sartified the need or demand of population in the camp,	Bentiu	Panhiany	Sector 5	Block 1	1 month ago	IOM	0.0625	Female	21
9.3308275	29.7955888	Male	78	9	0	Yes	0	0	Married	2	4	1	2	4	2	15	Completed primary	Self employed	Charcoal seller	Aid	WFP,WHH	1000	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Rural	No	0	Yes	Blind and old	Yes	Plastic sheet, soap, bucket	No	No	Yes	Bathroom, Latrine	No	No	Yes		No	0	Yes	0	No	Churches, schools	Yes	More than 1 year ago	Yes	Yes	Yes	0	1	1	1	0	1	0	0	1	0	0	No	Items not enough for shelter requirements	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Registered IDP	No	0	0	Public tap/standpipe	4	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	None/Nothing	Yes	Communal latrine	Yes	No	No	Yes	Yes	1	1	1	1	1	1	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	No	Yes	No	Yes	No	Yes	No	Yes	Yes	Satisfied	0	1	0	0	Slightly increased	0	1	0	0	0	1	No	0	No	No	1	0	0	0	0	0	0	No	0	Significantly increased	Significantly increased	Slightly increased	Significantly increased	Slightly increased	The respondent say the service are not enough even the essentials services like water and Food,	The respondent compliant that the services are not enough include essentials services like water and food.	Bentiu	Panhiany	Sector 5	Block 1	1 month ago	IOM	66.6666666666667	Male	78
9.3318513	29.7967058	Female	41	1	12	Yes	0	0	Married	4	3	3	1	0	1	12	Some secondary	Unemployed	0	Aid	WFP,WHH	1	Returnee IDP	0	0	0	Urban	No	0	No	0	Yes	Bucket , door, sleeping mat	No	No	Yes	Bathroom, Latrine, Water Tap	Yes	No	Yes		Yes	Yes	Yes	0	Yes	0	Yes	More than 1 year ago	Yes	Yes	Yes	0	1	1	1	0	0	0	0	0	0	0	No	Plastic sheets is not enough	Yes	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Registered IDP	No	0	0	Public tap/standpipe	3	2 wells	0.0	Chlorination or Aquatabs	Yes	Yes	None/Nothing	Yes	Communal latrine	No	0	No	Yes	Yes	1	1	1	1	1	1	0	0	To reduces spread/ transmission of disease	With water and soap	No	No	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Satisfied	1	1	0	1	Significantly increased	1	0	0	0	0	1	Yes	Significantly increased	No	Yes	0	0	0	1	1	0	Significantly increased	Yes	Highly beneficial	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	The protection and support assistance we are accessing are not enough but we need more services,	The services are not enough but they didn't meet their need	Bentiu	Panhiany	Sector 5	Block 1	1 year ago	IOM	0.0833333333333333	Female	41
9.3318959	29.7968563	Female	41	8	0	Yes	0	0	Married	2	2	3	3	4	2	16	Completed university	Unemployed	0	Aid	WFP,WHH	1	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	No	0	Yes	Soap, plastic sheets	No	Yes	Yes	Bathroom, Latrine	Yes	No	Yes		Yes	No	Yes	0	No	Churches, schools	Yes	Between 6 to 12 months	Yes	Yes	Yes	0	1	1	1	0	0	0	0	0	0	0	No	Items not enough for shelter requirements	Yes	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Registered IDP	No	0	0	Public tap/standpipe	3	2 wells	0.0	Chlorination or Aquatabs	Yes	Yes	None/Nothing	Yes	Communal latrine	No	0	No	Yes	Yes	1	1	1	1	0	1	0	0	To be healthy	With water and soap	Yes	No	No	Yes	Yes	Yes	Yes	Yes	No	No	0	1	0	1	0	Significantly increased	1	0	0	0	0	0	No	0	Yes	Yes	0	0	0	1	1	0	Significantly increased	No	0	Slightly increased	Significantly increased	Slightly increased	Significantly increased	Significantly increased	The service we get are not enough so we want I IOM to increase the services to population in the camp,	The respondent demand more services delivery by the CCCM especially the essentials services.	Bentiu	Panhiany	Sector 5	Block 2	1 month ago	Not Stated	0.0625	Female	41
9.3316958	29.7962668	Female	50	8	0	Yes	0	0	Married	3	2	2	1	2	1	11	Some secondary	Unemployed	0	Aid	WFP,WHH	1	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	Yes	Blind and old	Yes	Bucket, soap, mosquitoe net	No	No	Yes	Bathroom, Latrine, Water Tap	Yes	No	Yes		Yes	Yes	Yes	0	No	Churches, schools	Yes	More than 1 year ago	Yes	Yes	Yes	0	1	1	1	0	0	0	0	0	0	0	No	Items not enough for shelter requirements	Yes	No	0	0	0	No	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Shelter number, registered ratio card, slip paper	No	0	0	Public tap/standpipe	5	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	None/Nothing	Yes	Communal latrine	Yes	Yes	Yes	Yes	Yes	1	1	1	1	1	1	1	1	To reduces spread/ transmission of disease	With water and soap	Yes	No	Yes	No	Yes	No	Yes	No	Yes	Yes	Satisfied	1	1	0	0	Significantly increased	1	1	0	0	0	0	Yes	Significantly increased	No	Yes	0	0	0	1	1	0	Significantly increased	Yes	Highly beneficial	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Services are not enough sometime some assessment came to the community but is no feedback from the agencies who use to came here in the camp,	The service are not enough for the population in this camp,	Bentiu	Panhiany	Sector 5	Block 1	1 month ago	Not Stated	0.0909090909090909	Female	50
9.3316573	29.7963289	Female	22	9	0	Yes	0	0	Married	4	2	3	1	0	1	11	Completed primary	Self employed	Restaurant	Aid	WFP,WHH	1000	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	No	0	Yes	Sleeping mat, bucket and blanket	No	No	Yes	Bathroom, Latrine, Water Tap	Yes	Yes	Yes		No	0	Yes	0	No	Churches, schools, youth center	Yes	More than 2 years ago	Yes	Yes	Yes	0	1	1	1	0	0	0	1	1	0	0	No	Items not enough for shelter requirements	Yes	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Shelter number, registered ratio card, slip paper	No	0	0	Public tap/standpipe	4	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	None/Nothing	Yes	Communal latrine	Yes	Yes	Yes	Yes	Yes	1	1	1	1	1	1	1	1	To reduces spread/ transmission of disease	With water and soap	Yes	No	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Satisfied	0	1	0	0	Significantly increased	0	1	0	0	0	1	Yes	Significantly increased	No	Yes	0	0	1	1	1	0	Significantly increased	Yes	Highly beneficial	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Assessment like are very useful but we need feedback from the the agencies who are doing such assessment in the community.	The respondent is aware with the service but they're didn't meet their expectations or demand,	Bentiu	Panhiany	Sector 5	Block 1	1 month ago	IOM	90.9090909090909	Female	22
9.331526	29.7962598	Female	33	9	0	Yes	0	0	Divorced	2	1	0	4	1	1	9	Completed primary	Unemployed	0	Aid	WFP,WHH	1	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Rural	No	0	Yes	Blind and old	Yes	Bucket, plastic, soaps	No	No	Yes	Bathroom, Latrine, Water Tap	Yes	No	Yes		Yes	No	No	Delays	No	Churches, schools, youth center	Yes	More than 2 years ago	Yes	Yes	Yes	0	1	1	1	0	1	0	1	1	0	0	No	Items not enough for shelter requirements	Yes	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Registered IDP, Shelter number	No	0	0	Public tap/standpipe	4	1 well	0.0	Chlorination or Aquatabs	No	0	0	Yes	Communal latrine	No	0	Yes	Yes	Yes	1	1	1	1	1	1	0	1	To reduces spread/ transmission of disease	With water and soap	Yes	No	Yes	No	Yes	No	Yes	Yes	Yes	Yes	Satisfied	1	1	0	0	Significantly increased	1	1	0	0	0	1	No	0	No	Yes	0	1	0	1	1	0	Significantly increased	Yes	Highly beneficial	Significantly increased	Slightly increased	Significantly increased	Significantly increased	Significantly increased	Services IOM offered are very good but they are not enough and didn't meet the needs of the community as whole.	The service are not enough and all population are very vulnerable and distribution reaching every body.	Bentiu	Panhiany	Sector 5	Block 1	1 month ago	IOM	0.111111111111111	Female	33
9.3313802	29.7963866	Female	20	9	0	Yes	0	0	Married	1	1	2	4	2	0	10	Completed secondary	Unemployed	0	Aid	WFP,WHH	1	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	No	0	Yes	Plastic sheet	No	No	Yes	Bathroom, Latrine, Water Tap	No	No	Yes		No	0	Yes	0	No	Churches, schools, youth center	Yes	More than 1 year ago	Yes	Yes	Yes	0	0	1	1	0	0	0	0	0	0	0	No	Items not enough for shelter requirements	Yes	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Shelter number, registered ratio card	No	0	0	Public tap/standpipe	2	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	None/Nothing	Yes	Communal latrine	No	0	No	Yes	Yes	1	1	1	1	0	1	0	1	To reduces spread/ transmission of disease	With water and soap	Yes	No	Yes	No	Yes	No	No	No	Yes	Yes	Satisfied	1	1	0	0	Significantly increased	1	1	0	0	0	1	No	0	No	No	1	0	0	0	0	0	0	No	0	Slightly increased	Slightly increased	Slightly increased	Significantly increased	Significantly increased	IOM is worked hard providing our needs which are very limited, we need IOM to increase service includes the essentials services like water and Food,	The respondent is aware with the service but with limited access to the services,	Bentiu	Panhiany	Sector 5	Block 1	1 month ago	IOM	0.1	Female	20
9.3311407	29.7963885	Female	28	9	0	Yes	0	0	Married	2	1	2	2	1	2	10	Some secondary	Unemployed	0	Aid	WFP,WHH	1	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	Yes	Deaf	Yes	Bucket, plastic, mosquitoe net	No	No	Yes	Bathroom, Latrine, Water Tap	Yes	No	Yes		No	0	Yes	0	No	Churches, schools	Yes	Between 6 to 12 months	Yes	Yes	Yes	0	1	1	1	0	0	0	0	0	0	0	Yes	0	Yes	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Formal Camp	No	0	0	0	0	0	0	0	0	0	1	Shelter number, registered ratio card, slip paper	No	0	0	Public tap/standpipe	2	1 well	100.0	Chlorination or Aquatabs	No	0	0	Yes	Communal latrine	Yes	No	Yes	Yes	Yes	1	1	1	1	1	1	1	1	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	Yes	No	Yes	No	Yes	Yes	Yes	Yes	Satisfied	1	1	0	0	Significantly increased	1	1	0	1	0	0	No	0	No	Yes	0	1	0	0	1	0	Significantly increased	Yes	Highly beneficial	Significantly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	The service which are offering by IOM are not inclusive to all the population of people in IDP we need fairness distribution and exclusivity t All.	The respondent fell that agencies are not fair during delivery of the service to population in need,	Bentiu	Panhiany	Sector 5	Block 1	1 month ago	IOM	0.1	Female	28
9.3326207	29.7965006	Male	37	7	0	Yes	0	0	Married	3	2	2	1	1	2	11	Some Primary	Unemployed	0	Collection of wood	0	10	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Rural	No	0	No	0	Yes	Plastic kits soap mosquito net timber	Yes	Yes	Yes	Plastic sheets, soap, mosquito net	No	No	No	0	No	0	Yes	0	Yes	0	Yes	More than 1 year ago	Yes	Yes	Yes	0	1	1	1	1	1	0	0	0	0	0	No	Not compared	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	Yes	IDP committee members	Yes	Public tap/standpipe	2	1 well	0.0	Chlorination or Aquatabs	Yes	Yes		Yes	Communal latrine	Yes	Yes	No	Yes	Yes	1	1	1	0	0	1	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	No	No	0	0	0	1	0	Slightly increased	0	1	0	0	0	0	Yes	Significantly increased	No	No	1	0	0	0	0	0	0	Yes	Somewhat beneficial	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Slightly increased	Thank you	Good	Bentiu	Tungriem	Bubor	IDP			0.909090909090909	Male	37
9.3329511	29.796484	Female	36	6	0	Yes	0	0	Married	2	1	4	1	2	2	12	Some Primary	Unemployed	0	Casual employment	0	15	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	No	0	No	0	Yes	Plastic kits soap	Yes	No	No	0	No	No	No	0	No	0	Yes	0	Yes	0	Yes	More than 1 year ago	Yes	Yes	Yes	0	1	0	1	0	0	0	0	0	0	0	No	Not compared	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	Yes	IDP committee members	Yes	Public tap/standpipe	3	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	No way to get water	Yes	Communal latrine	Yes	Yes	No	Yes	Yes	1	1	1	1	0	1	0	0	To reduces spread/ transmission of disease	With water and ash	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	No	0	0	0	1	0	Significantly increased	0	1	0	0	0	0	No	0	No	Yes	0	0	0	0	1	0	Significantly increased	Yes	Somewhat beneficial	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Thank you	Situation is not good	Bentiu	Tungriem	Bubor	IDP	0		1.25	Female	36
9.3330201	29.7965235	Male	56	8	0	Yes	0	0	Married	2	1	1	0	2	2	8	Some Primary	Self employed	Fishing	Formal employment	0	20	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Urban	Yes	Disabled	Yes	Leg problem	Yes	Plastic kits soap	Yes	No	No	0	No	No	No	0	No	0	Yes	0	Yes	0	Yes	More than 1 year ago	Yes	Yes	Yes	0	1	0	0	0	0	0	0	0	0	0	No	Not compared	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	Yes	IDP committee members	Yes	Public tap/standpipe	2	1 well	0.0	Chlorination or Aquatabs	Yes	Yes	You can go to another block	Yes	Communal latrine	Yes	No	No	Yes	Yes	1	1	1	0	0	1	0	0	To reduces spread/ transmission of disease	With water and ash	Yes	Yes	Yes	No	Yes	No	No	Yes	No	No	0	0	0	1	0	No change	0	1	0	0	0	0	No	0	No	Yes	0	0	0	0	1	0	Significantly increased	No	0	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Increase items/service	Good	Bentiu	Tungriem	Bubor	IDP	0		2.5	Male	56
9.3331865	29.7966675	Female	38	7	0	Yes	0	0	Married	3	2	2	1	2	2	12	Some Primary	Unemployed	0	Collection of wood	0	10	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Rural	No	0	No	0	Yes	Plastic kits	No	No	No	0	No	No	No	0	No	0	Yes	0	Yes	0	Yes	More than 1 year ago	Yes	Yes	Yes	0	1	0	0	0	0	0	0	0	0	0	No	Not compared	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	Yes	IDP committee members	Yes	Public tap/standpipe	5	1 well	0.0	Chlorination or Aquatabs	Yes	Yes		Yes	Communal latrine	Yes	Yes	No	Yes	Yes	1	1	1	0	0	1	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	No	No	0	0	0	1	0	Significantly increased	0	1	0	0	0	0	Yes	Significantly increased	No	Yes	0	0	0	0	1	0	Significantly increased	Yes	Somewhat beneficial	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Thank you	Good	Bentiu	Tungriem	Bubor	IDP	0		0.833333333333333	Female	38
9.3328573	29.7966216	Female	42	8	0	Yes	0	0	Married	4	2	5	3	2	3	19	Completed primary	Unemployed	0	Casual employment	0	5	IDP	Conflict	Over 2 years	Only one movement from the place of origin and now	Rural	No	0	No	0	Yes	Plastic sheet	Yes	Yes	Yes	Plastic sheets, soap, mosquito net, timber	No	No	No	0	No	0	Yes	0	Yes	0	Yes	More than 1 year ago	Yes	Yes	Yes	0	1	0	1	0	0	0	0	0	0	0	No	Not compared	No	No	0	0	0	Yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Informal Camp	No	0	0	0	0	1	0	0	0	0	0	0	Yes	IDP committee members	Yes	Public tap/standpipe	3	1 well	0.0	Chlorination or Aquatabs	Yes	Yes		Yes	Communal latrine	Yes	Yes	No	Yes	Yes	1	1	1	0	0	1	0	0	To reduces spread/ transmission of disease	With water and soap	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	No	No	0	0	0	1	0	Significantly increased	0	1	0	0	0	0	Yes	No change	No	Yes	0	0	0	0	1	0	Significantly increased	Yes	Somewhat beneficial	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Thank you	Good	Bentiu	Tungriem	Bubor	IDP	Not stated	IOM	0.263157894736842	Female	42
